chapter	ordinal	label	exercise_sha256	hint_sha256	solution_sha256	status
IV/20	6	exr:iv20-06	2b3a830978a864aaaad64d5f3c72a25b786a2427c455130bc78acd5dc7b2cdcd	18241e8e9c07aba96339f653486c3f38b2ebb45b3f3fd601a16630f3479a45ad	c32c2688d876dd4a1f2c8afe1c99e978302a563561556646c88df82930967b6c	PASS
IV/20	7	exr:iv20-07	230e4d9a0ff894823ed2cebfd334442c6e7e08e250831ed961aead17f4a0a863	52100d15554305ca25430023932b12b61984ba5a4bf5c9c5ec2504d949a85bd3	4698f6e1367d822b2ac1ea5abe1cb014246475dcddf56c23cc6e2974ceca6d7e	PASS
IV/20	8	exr:iv20-08	ae785e8a37c68bc496c1c0bf22b95c04c67fa9814b0d564c993be35772d81236	9fc784faf18633e51883c50b005d4dd04a2832e0b4fe321da75d340b8c9c82f5	9318ee58a04cffa90670a7b64243128b2ae205667a3f28739e6aa148d29e0e45	PASS
IV/20	9	exr:iv20-expand-01	749848e5c68b247e60971b3aa0f2d29e3ac740cdddbbdb7cfdd1aae617b725f1	0a2ec4d7d9940d6b5f10c65daca22c3779a6bfbce6ebb1e2375d293cba742d00	48901e8820ae968d79d41fcf2b2a0ab5aecfc02f61ab120dc9e4f6ff030f4e10	PASS
IV/20	10	exr:iv20-expand-02	ff8483e2189ae2488bdf93d89894c1fdff31220f88aaac8cb693e778a34ffb25	f3da184831c16c942a79cbac2c46531f0c2143198ef73b92df809c64afc3ba02	8bf2268c3bac0c9ef600e90d85eaea36dc52e0b35c30b20677f9574a459b1d22	PASS
IV/20	11	exr:iv20-expand-03	716b8b7af29c34be2ad941d30ec1a0d732f1248ff53bd79a0c3af3489eeae8d7	29a6f9d209717649e99d19aea64fe725c068d0b570b9b58c1ada3af1e40f6e76	01ce32c04cb5986652df3e521ea5ef62a09cc7b828ac034f8e39007f578e2b6d	PASS
IV/20	12	exr:iv20-expand-04	836597328bcb34e4ffc155c2d514e978dc8e7ed73f7c095b23de5969a038cae2	c2f53d509991c31a0529614e2d06c5fe7730b614107419025601e182a5ec8304	8b54bb0b848de130f9b8d51bf1b0c9557ed2db196cd1c73fa3aee1f2bb4d5e8e	PASS
IV/20	13	exr:iv20-expand-05	3f87115243bdd18f9b1341ffa3d95c78e7fd70f55fa8863568c4826e86c7c181	409f4109966a93bd6e8a30124d465b34a51f01808be40906be5be8d85230432d	3c54c13ddb25e2995fdeae6e7d489511a2784b0a5a511e0d65dc348c0e7c1b42	PASS
IV/20	14	exr:iv20-expand-06	25c1b9d1eac75106ddfa70ac2de8ebff2e14486ed5dfa94edc86216136a2d90e	823296260bc0e8bc8518d7d9e65d06ce5645cb2a876a816b4235795a6c755435	8b7c6a688d50ee3e744d361d2fe67dffd320cf0379827b382e3aef16d0640eae	PASS
IV/20	15	exr:iv20-expand-07	3ac73c1e746157b16eb6cbcffec0d64561f8f94b527f9897ffe9a9a7b9c89051	a063bb5cf87d0513402defd62f092856f1263eba980af6e1d4a9cea177ae3eb8	a30659c469aedb4069026552aebc8b0a0a437acf7b1573519477c2a2f793e404	PASS
IV/20	16	exr:iv20-expand-08	8b53042fa08a655bad745fb8e052af922c9a63825a0e09b1dc08500bec3762ea	72b716247bded19dce54369674d90ea670163f3aa62b6a1a12b18333839824c1	303a47ddc004a79389da09d5ccd85a16e65f699144cf0c10c3308512decd4475	PASS
IV/20	17	exr:iv20-expand-09	e09efcba7208b5c21592433451240807039c4844648db2c33b2c2e55cd7de1fe	13bb909d99f321f9aaf4a80e52462cb6a40ad7646df0eff1fe5a76c76fbb3bb7	17ec4a48fc8bf9596a8c5fe5e68883a64c479c6793918cd1f4f4d3a91325ef4d	PASS
IV/20	18	exr:iv20-expand-10	528f78b166166801f156493004dcc2194e2f51528b5dc4a31d105040b0d6b099	27d9ffa21efc7a987de62f9ef7e1eafb0b1e67474acc3d81c46646aa4ce3cf39	d0bf2169767c9225ec2936067a9ca8a15ca99ec51645af0563afc84f00928452	PASS
IV/20	19	exr:iv20-expand-11	92488e6340a6d7ab4f22032998f5dc119c8265d7eec82b003ecaf984fc7d918c	ed01313099e0052ac5f6fe48fca2923f567d1bbb30789f8178b618802e3b1246	ee78091b2faa4515c30a92fbd20c4e2c1fb3d46fc2f198060f77a0382c80281f	PASS
IV/20	20	exr:iv20-expand-12	9f52df447ac07588844dd9d4e79ad8c3989d2882e12655667af6a2053d26022e	98a79bc5e6e6b043abb515a6072fde8b6710da34fd36fbdcb2979010edfe5f03	103eb40c77ce7ded83395266b89032337f7dc962baee562a47586d6f4963a9b0	PASS
IV/20	21	exr:iv20-expand-13	4a135509c773c036f50d2d740d5c756048c52fc6b9405cc61f0b7bea929a3883	9201601e2b42d186467588edc7d8abffb1f4966dbfad770d71fd32729db3f264	e1562f633e89c2010ba2725879e3754083db207c3d38c679caa4f373dc74eb03	PASS
IV/20	22	exr:iv20-expand-14	511d6c33dd66f90b6d5c053feedb3c187ac5443cd894b0b72fecb3fa5715e63b	0b86ce9e1c62d105be521d60dcc0b2f34b513dd03840b417c27a322c0c1e6c60	bcdc46579d541023cd13085e23ea95ce13f56fcfb509461b52b2d187bb7111db	PASS
IV/20	23	exr:iv20-expand-15	f2dfa354b7d10f87df3ca3142224586080ec00c1cdb69a10aa44f570820de896	a28dbe05762f9b88921841a411fc74b45a6144720978002427e1f72faa481d32	22b3bc736f259bbe868cd0bc8beabebc21c8828b252cf8b07a808aca3d8f53c2	PASS
IV/20	24	exr:iv20-expand-16	1b3b4b6c886b65bffe2c157863dfebe1fe76bef5abbcab7af914acf03335851b	afab3db7a8dd59c6af1cd688121d056c60aa03e978d8827eb874e1fcf8feb3ac	e8d65d46e89be0464f7b666e478f84e3e234684eebb9c255c9aa8ef1c6ac705c	PASS
IV/21	1	exr:iv21-01	964f4327ec32e80f8e38c927044fb638eb0a1a2362442a55b08f44a5bcb6431d	824ccaaba146bfb3c9ee5cf81a52dc4c69dfb6d864f79090a05863ffe6cf760c	cfbab0578316533a557564a153cf4d3bef08bbba18e7b86abd45c17e424dc9d1	PASS
IV/21	2	exr:iv21-02	ae8c77db8ce1e034dc15f6fb7db4ed5664dc06b5d656a66a314f93adeaeee912	a091bc381368e2d11c58f5d49ede0802c4e2cfa922542460f8e94b2edc77330c	d5d3bda4b4a188321a0c61f9eacdc3391c88f4231771c9da4e2974ab805682e9	PASS
IV/21	3	exr:iv21-03	242f60b742603a311c43c73055d89474d333008758fa81ce9bfd726d78093e93	2fff218d69319682e5c7f66e9bf5b2b7c92b07f144f03ab764953311ee889052	fcc7ec01b5c5abe4b0575ed4fa1fcc9ebf74a133f97f09154727d2db3701dff2	PASS
IV/21	4	exr:iv21-04	644d3efd1253308fdd2c3d088e725f3bc0d03186bd2dd5216668ad41bcfe4d4a	c84f877242c70fdac97f4dd0d1922b3e571faf08d136b03e69bd91e45dac3622	f23d109b62e00ca6b5150f01c486ca27114ed30635782a00ee3efd69262af30e	PASS
IV/21	5	exr:iv21-05	f6190934995d9007707c9f738f888cb8323dd70d6b574e61f995f9cd19120652	85275aea859eb6998b6dfdd0ad524d3f9fadba3d226cbc73c0cc91b74fe9627d	b517bc026f22b769a52081142c400d2dca56f4954b8ad1e2f85b5d1532b8cfd5	PASS
IV/21	6	exr:iv21-06	035c1c37b3ad2c226725f43a3736a228583b18531a2e1b2e882e478e48de08b8	8b85bd9d36a2f66d8d9c01edece71fb874432854ed6c97b0cc918a2cba140a66	cee3bf907060b2e65c765249f9d600a732c67a62a0116fee7a599562e74cec2a	PASS
IV/21	7	exr:iv21-07	eafc2346ceacc4223086c5fedc2042d5227bfece512e5dfa16b9d524626ed7f7	7dd85321a9dd94c64aef77a2716945c541f21c1351df75c773fc212e9058dd75	6740ed8eca5cdd0a7f671acb57dfd6600cd883031351651cc6ba3fc4c9a2929e	PASS
IV/21	8	exr:iv21-08	75ed685822ef71afd78ecdfa48d4e0b76ce926622e7e88d0c12c18ebb72a4ffb	814f64f3664f357855f40aeda43715bb889fdf2b89b426d538e7b303fd80adae	10fc89744d8ef6c464047ee52938d234df661a265a283def448eae15808bc59f	PASS
IV/21	9	exr:iv21-expand-01	7eef4b22d3cf2c5920ac4f8482632c1d796c5eea7ab2451663c78f2553dc01e2	532f837a44834234ef13748fa59d2a827ceeca47ea84be959e44f73cbbf3029e	65d44f11aa1da0498a16b7b70112d50cfb1dbfec570a2b5956db4077625b9de2	PASS
IV/21	10	exr:iv21-expand-02	a172c3ca91ac4e3c16593a0a8e802da778cf9107bfb10d7431795bfe03fb6bef	ac42e833baf09f0a1facb98b2201fcef74478869cf788f56c05025b6c47fe6f4	1db14cbcc1956e4f53674523370063f1420c5d21e76ec6eb477a21ecb0ae3caa	PASS
IV/21	11	exr:iv21-expand-03	ba0c92f15d6a5af8a1df798b98f2acfe3e691c04b22713e39e33165c8c5d48ae	92de4650fdf6352baca495d099fa53da7d2fe407ac7727f046de0f3f70406062	5cc5bdbc135252de47423ba95ee72242e6fdc4e03e74815097422e2424b7bf3e	PASS
IV/21	12	exr:iv21-expand-04	e860e0b64842c444533451e9e898f4f1714a9b1bc34287dfe05a07916c09ce39	dd9cbfbec53c505c13e88338fa9dd9b898e592e40607746c807f3630916116ad	ea0e61f03f2aebaf4d162a0c007085334591b64a4afd86286c74802072c0f1d2	PASS
IV/21	13	exr:iv21-expand-05	947124b0633909b3466c10955ff1be465cd1a5e9ca66580ded251acc534e7457	abda72dcb3e5bb887b5b1eed5b48bcfe99490197b21f1df1971982cccbd3cffd	6da2bb61d1b0b036c323d60106882f99b3c9424b26f83e7acf52b050ebfbeb81	PASS
IV/21	14	exr:iv21-expand-06	45e1a886f22b8910505d5787bf4260d7822fbfd3e37df15bd2de685919a3e198	93bb5cae1b123d7aff23a7e162d9aba2422d7d2905c5185f9964c2b86e6ca4e9	2c5067483f5c812024748134888f21b7c39f411b9f8479ceb2c8f3687a311bef	PASS
IV/21	15	exr:iv21-expand-07	a960301ee67527c75e3b1a3781b25d74fab5a4cf6c5fd0e6ef97f21687052f43	2632604652d28567da7e22404852522c1becc960fbb33e55c9ad5efa4c35b9ce	0d295be8600c72926d7fe5152dc5e29aeb5fc18ee2c753e2f8badd10ffcb9151	PASS
IV/21	16	exr:iv21-expand-08	834f00f46ad002bf321b8225986e6187b41d962b3af3f2dab5e6db4f0d7fef84	ae95e0442b19cdb66423994205505e358b4d90f55892ba4a7f3428013f0a7c8e	ee7655d9e20e379fc62764b20f8bcdb998778a8271dd9cd0dce118e356309cc5	PASS
IV/21	17	exr:iv21-expand-09	f60e400ecfb1cca5177a0b50aea861a2bd45ba98b892f627ac5a0c4e96558b51	41770124ef9bad30f6c427d7df3f47e7625bc2f3912f484dd45c6b7b0b839464	eefb1568eae59c7b7529d0f8080326a0a0bbbafd46f6e7569de9aa984ebf83e5	PASS
IV/21	18	exr:iv21-expand-10	f138efb55310d3731d90f48f5213c8f092e7b28d94aa08f0ff123a440d3e1fb9	0c76610a07d61132df9c38de69e4ef6dcd4978411fe0ce003611d0983cedf894	753a1e4c1272428db957244e0554395d9c02b0fd36fd8ae8d4a3e5b585cc4f2a	PASS
IV/21	19	exr:iv21-expand-11	82fb430654785ede7c93aad7ebf8eac3873129b43e9a3eaddb1aac744438d8ec	56904c545eb0e86ea1a7445b745211185511a48e71cb073085266a9177a91d7c	6eb4ac110cbf81ed2d8323ff4344600dab741f60e300bb41cd6efc4a39a968cb	PASS
IV/21	20	exr:iv21-expand-12	7e5e765dd5ec8f3736f73f5b5a40cd1bc8ae58f5b8220e29697d3ecd2f5ca65f	32bc7c8bb035682b10b73aae1f268f85e1b5b6764280ce33e666a0fdbfde9f82	0e673e17d2dbcad586b87bdbddaf0df8c9f2cb01a559735a55755737b2afa01e	PASS
IV/21	21	exr:iv21-expand-13	2aa477064e568641087e5485d2ca7ad7a5277b462916c34265abba479037cf9f	e70d7a761f1fe5a2b0062b480c33aebdad16d6101434360b9889c557afe9d333	fc3dfd39930693feee9b683aac39b13f4590a23ddb2059758038079113dace84	PASS
IV/21	22	exr:iv21-expand-14	f3a59bbdc0a8555b2caf21863a435cfc269626be24ba9a8d40afaa3832ba929e	795bd3984258159541dd2625bd8178c6fbbbb156d13d45a189072bd513fa16ae	89581095e27cfc73960ddf9c01522c8a562e3206052ad2da140037bea17a8330	PASS
IV/21	23	exr:iv21-expand-15	27dea39c768e2fa152fb0bca1adaaebe6cad6beee5ea11d5de9b9e7832332eb2	65e8c1b4afa2b28894bd7914f65de99a55d8bc6f8380b5022eb26915cb65632a	ce68c7a4b5e0cbece458740b8545a75a3715143b55893f200191b6171bb19d9f	PASS
IV/21	24	exr:iv21-expand-16	c03d3dcd7b6b038621392e9007c0ad985877a5616f30197c0934694237af655b	a540dae7b37cb81024c67246a7ab7045bb5e443f6f3335964b65d1a3a2cd3346	8a045824cc680c8c57e63ee3e19eebb3b60a992b1e23dcf7843aa7d0380f959a	PASS
IV/22	1	exr:iv22-01	217b9ac1557d6140cad513c814e43a9ea9e457ee7cd6c44b533dfa011fc9eb4f	132ea506efee6a330f3dabf07ed64a8faf1a9d62d4428275e64756eb8cff2c4f	a32f76f555c8c95c417ed37a2f57ad301d6a43557c155b73ef51cc2fde970367	PASS
IV/22	2	exr:iv22-02	168a6bc410c409257dec8d406d14759d57a1b80ce3381c163f5606a99167d3fd	d3ca79b836331f507147db046cd830ac4d588bbbb0bc83d192b251395caf2030	9cc57a721f3df4ce0f3809ef6bf79a27756bb272e817b50a3e0dee4456c97756	PASS
IV/22	3	exr:iv22-03	5936eb7943c9898365867ae630ce167445bb7e85c277090a5df1f27983705121	280dad2df32837acb6d1f6225b5bd7a7cfff5e7ebf4e977ec2a76eb5fe49fa6f	330b6b3f74da52bb22940e2d0721985402ce3b7c0e36b9c80d9bc017c2e944be	PASS
IV/22	4	exr:iv22-04	61506021864e54f8582e3cf8c60f5b066dfb7169945204ea67eeeffc06c136f0	8204a10d9b7209a965c9edcdcf2baf151b5980d4ec47d50d88f396c1779629e8	01ce759024129ef211e1083337672abb464530c8b691219449b1a1fae17483ef	PASS
IV/22	5	exr:iv22-05	34b313583eaa1782a589aa3649824013040be4c2f1e7bce230af8efe5241db49	0a80f59e15a80438eb0f8b9909541b3d459c0ff478e5d4c6bf378f7fe1f2df97	8f3fd20e7af0a19b9f83dd25f53242492a50602d60dc10faab6760364a118fdc	PASS
IV/22	6	exr:iv22-06	1ce0a0635a2a0f17cbf16b99abe28027ef38dc9eb68d5a80535645a9360e40aa	84da1b2621cde37c5429ac4a5db63b9443b0b8af1799256b3a2dfd71cf23bf91	8a3c492369e664cfd2ecdaedcba6c45c17416c1e664d817e8d32f70747e27942	PASS
IV/22	7	exr:iv22-07	1d71cfa91e5194d46f973774864658880ff54f900e2560a6f82c54b9d8935d49	c5ce3dbcfd88abeb3f743c584a5c7a486a42999bfd6975087def57499c74105d	daceb842f4a246cb458a5fdd222d3e21c13cef1315bf6a5c8bf032a2fea57451	PASS
IV/22	8	exr:iv22-08	8d5112048d37c84b46da3e7f949acbe0edca465c6c39a90bff54e2e02f47e37c	d034cb3ad8ba1a94e171a59e67b10e389fd728afdee08e819c58c8a1dc978a33	76a28991680999be8f6c76a2e4da91526d56a6cc33ebc58fb0c1f07e1c8d5009	PASS
IV/22	9	exr:iv22-expand-01	b6bd90eeaa01d222f9f7da010431fbdcabc6a72dc3068a336a12c4cd275cf7f1	78fa571466590d6d1c844263fb0ee0dac678687cd5d96cd28744c9edef21198d	501670b04f8e1573eaf81882787564f0eeaaaee8ea795bd7954a14c01b990188	PASS
IV/22	10	exr:iv22-expand-02	c6c70f5b8864d9a6588fc5c6c0fb1a758847aa373ad5e7f91ec19a71caf3db19	0cbadc3f6e91229037d497bd2c04d07dbdf66d9c5cbaeeb65997fcbdf67acd64	3b3c8e4c87315e929be507b595978e57e6ca9ad96a8f14b8e9c99cbe52464bac	PASS
IV/22	11	exr:iv22-expand-03	dd88bb890c05d298593dfbde31bf7d6ac46414868e548ef3c630f0840bf29a9c	a91ee25f4ce62e3e1ca9e2316b4ac8423a5b75dad639c96dcc47fcecbf1a5b66	c732429f2ef4029efb763ce1089c07f7a98f31e1bcd7ed499ed3befc9b831449	PASS
IV/22	12	exr:iv22-expand-04	48f0624c05378e6b49177e4f3fd351ad788513a5669ca96ac25766eaf9230e10	8c1401742d9346a0ecc5b600813ac162f6efcb4f009b7dbebef7e52a5421ed87	fd99684a5a53e8c67ba9984762480dbf8c937e78643373caa7461c3883dace54	PASS
IV/22	13	exr:iv22-expand-05	d856ee8e81aa9e029ba87027267fef518291608f4c5bb69b3e61e7240a0f6905	06ed72cf1900d2ec7652a268cf27bf69086d1295994b357cbb45b5849d15b2f4	65cdaac4b239da5bf5d918aab4795d6e7cce0be7acbe5159be9f66c91a1471df	PASS
IV/22	14	exr:iv22-expand-06	6efbd1d97ebea2ee54e63eb3f355d5f4f2155031f7df8c4397d4ff8b9a7520ae	4247aae921a5f3179271472ba2bfb981cc9c5f9effb0aaac5ad14edb64bec0ae	270e869a87b94579a3cd4e7abacfaa215f18db28de63ba28df5727e2e5311492	PASS
IV/22	15	exr:iv22-expand-07	b9c863d46ab858cc56f73eccf1df7877955a0c723a6e95efbe3daed893b88853	9fcc0aa3d94d7f8696dd3c1e4f5e16c97c2c53cf42c1cb9f7ed51171e6ab6a9e	ed3ef1030fda6314c2bb6992a6e563032d02d6fb32cee41c8b584e2f693062cc	PASS
IV/22	16	exr:iv22-expand-08	0bfe52575195c355a76d956a42bab71643f95e0b41c0a091dc47aaa4217ca34f	eb79a30add15847be371193bf25e8f04fcae74de0d01a8e10e7b3a9819b60002	b00bbc46e0bd842c5fe6888940974c815dfc0dad1d5d8a2cb01a975de6ca368f	PASS
IV/22	17	exr:iv22-expand-09	1dbd8cdfdcab07aaa98cb28c5fd394961670524da09ceee0ad85c57717df873d	ad61d03fd535b3f20f3fb52fab7225fd09f6769de955cf6b93419fbbb9ff6a3e	9f151844adf1e9d8e6f00836046d375cf1935165e528402869382438b0603af1	PASS
IV/22	18	exr:iv22-expand-10	d7461419d46b038c21470ed23815b0d4fbdb5c3fbfb6224f250fd4f82b2f1b7c	92aaecdd68d6a68ba46895c8e97fba24ca92f0623d212c8548c226425d63dab6	edba760e92e4b41d9ede5e0b3246e288c7ed61e6d341bdf5c93f5997ea9ce7fa	PASS
IV/22	19	exr:iv22-expand-11	7081e1b6aac8bf379cfc5becd1cc19fd63e5f3489aebd352dd0131311354da09	96298ae32a94a90fb7c1e744ae1320968f7341b025362604b8fcd0a651e25c43	6f9ae0cf7d07e63746db6556ffa91e7a1c6557d4bb2339def33e5012c56a112f	PASS
IV/22	20	exr:iv22-expand-12	a59a5b2f76fee0a3ac8e106ac6da806ef95d455ab6624466674a252c0ed85aa1	ff47681e8079059d903ef403ed5a95252390f3e654f74413c59fa4e0ece2f044	0f8d2711e04d02c149cef80118b5a0e561828f197ec5012afad77da37143ab10	PASS
IV/22	21	exr:iv22-expand-13	fbb130581c1f9c2d95f3a625761fac030767635af1bad33b71231e2e34970074	7a5f60352ba759d78207602eedc7c2df382d44860d2790e687c4e2e34838fa86	ae346e311b57798985a399187464bdb3977dc22282d213f94e59c8ef22ea98a5	PASS
IV/22	22	exr:iv22-expand-14	4cd06b59b491ca193109e3c706e596e289a002188d1e7e1522541211709513ea	35f04680be2044e6cd3b51e3b340dad73f9040043a173c51c5814a971afacd72	7d8c153ea4ef68d2ab39252b7a5f0c768d7d80be79233cf5d97f825c765f5400	PASS
IV/22	23	exr:iv22-expand-15	2a72cd53a2eabda3be8f01030c193298d7b7dd0f236ecf9c829859368ee10883	af9575b06d89a88644fad2932c5efc6a4ca9e87f6b489a70a7dad9dd4792751d	36ccc8622f13f8499ddceb87ea8f961e3415c9725cd57e0d36376ce33a90f72d	PASS
IV/22	24	exr:iv22-expand-16	53f4dfc38742e54082e6a0e8dec1dec9ed952bc3929ea2975cbcf1cb6775e610	f9d1e3c963f2785c32008872b655410ab2f1391e116c2d7511b528c3fdbddc2d	30d2229b8fd1a4d933e53b073a531df1d7e73c0937ac5e5edb903a26822fde41	PASS
IV/23	1	exr:iv23-01	ddd79f315c1214e9a2099c1ea364be1d6e11ae648e465a9a127416a7a26cdbeb	edce1719aade008d764d0dfa69a0e10f6449d26b9443392c9479ea3c87039da7	1ec27dd3753b8f6fd55b73241e7dd3c9afde593acea1d9e04220f2720229d90f	PASS
IV/23	2	exr:iv23-02	454a56f7b062df40f61c41c9e78e343da5feb29f4f3476287aaee20ee8f4f4da	07132ca3e7ff05dfc8df6bc601efbee083cc0c71e0d1551973b6e7306f0c064e	0b6cb98abc2ea32608e6fc3f665d98717cb1ad0b5e28ce8ed19d36cb5ac9ae6c	PASS
IV/23	3	exr:iv23-03	e5579812ee708b1f4f290b3a98285a406fef10a00e27a8f1a08ad88bcdc8015c	485bbffb07b19c7eeb1ae1bd67c806b1b2ae8e10eeab37975bb44d4eed122f09	ec89ed799889103f37fc538559801d0748f1417030e1849a274819e4e0b9deb7	PASS
IV/23	4	exr:iv23-04	611bae0c5f9423d891f6a1eafe471399d49896bf91c871a3dfaf245b8990bf11	53023630566c348f5b68432a50666a01d1c59f26c063044c7029eb04f896b701	410c3f4472eb99c7e9183a4aaca3ba66d0928cf6a186f7a3687b4176ab177e5a	PASS
IV/23	5	exr:iv23-05	c63d8a1e325ade47e8839effa26939b8c1080fd2c6215c3d09674e72ace6d4fb	5aaa07958cfa5a36b995ecfc8b8d1e5ff5a2640067dadec305d2df1ddb84b8d2	6c3af311f733a9ce1d01ea06d46b24a77394680e594148ab8587e22b681f8b62	PASS
IV/23	6	exr:iv23-06	b59100e68c88210364d082f59aa945b66666c83e50516997e10e58da29602f8d	c29e07a102ec6c0f9cdfa6ab2321aab40fdef54cabf4335f7692c2451586cd38	9e8a9bf47c8e77599ceb6660686e3e00a707c3d0ec32d9eb038ff1d68bd9eb07	PASS
IV/23	7	exr:iv23-07	fc4d1e54bc4dfffbeaee0554cf36f1015da5edeff0a01f957050a780ad1388a3	147b056b18e9821020e7891f99c94bbc5cf08fd583ddfff7ed54a6526504aa53	7af7d73cf473b221942603d1b5831820da0de4dc040634d9c60457b452dcdc00	PASS
IV/23	8	exr:iv23-08	12f560ed7612504b515ba0732f93ac865616a4e8e9521d80bd942b50270c8640	4f83292ce2acda4d240c0f3c6ffa3ec9fcd75db1ab0550ec5aa5a5ba0f30ffb9	0c193a12f4ad9db9d909e8edfcb93de4d33d3664a54c68e540b159c4357d55a9	PASS
IV/23	9	exr:iv23-expand-01	fd95c25f30a130b96270ffad57de967766199dc91a0e31dadc302998448ebaec	798c588bd1c264f5e5d0cd84a6da69aa8f6e56f2d67bff535228e5c84f66d6a7	d4284489ba7757574b345a774a70b49f40194d5ea7df810dfcfa52d2a062c876	PASS
IV/23	10	exr:iv23-expand-02	b82b36682e6831a3dd13bf95d6b2cd91c494f976e42b27d24195769c7b11e668	43757d269c4dd667112ccbb8b5a861e2519196fd77c17d452adbd738c89eb265	a936fc39cfa3c41635d02a3a0a552bffac0d8ad5be309bcd43468a4ab2bb081a	PASS
IV/23	11	exr:iv23-expand-03	66dccbe57edfc4e2550774d3ff1a2d6b82fd1e6a6d5e629b4c23c85a5124579d	054d63446ae52f6a4e983d4bdc84bc842f532ba4a7c59f08a54374a39fe2ed53	2a623710e6506822c2d40577af00e27d53117aaa301ff877fae93365929fcf33	PASS
IV/23	12	exr:iv23-expand-04	172959b7861edfc354bc9ae5a3420ab130cf1498a94a8fa870ec7361062fe280	01c10d107207c731cd504cce3eb9ebbe468cd4f6c741e68851c8fb1b43ab48ee	b98c5521e89148faca2755ea04fecd9959d399c91c64fafee98951cd469d62a5	PASS
IV/23	13	exr:iv23-expand-05	0efa3442b7f30749e4eea9afb91f9aa459a39e3a47773992dd2a9f375da9fbd3	eca4d26c4d93d136c026f8df1526491ecaa20413303c9e379de7e87da1b07bf4	cfa24d48349ec0c135a64b53ed0d46c6d4bd2aebd7ce6762f315501c93b8c074	PASS
IV/23	14	exr:iv23-expand-06	ed081737f6a9d349b747fcc01f63b85dc8aa721c96d32da7a8856bbfecb1d5bd	cf311d6675c0f0348c0e4cc8c383cd23f31a6509b4be9d135cdb511ad3b77c5b	96dd122a272a4c7e4a338e61a71429938f5d48079ca18f2c94f0bde039f7ed3d	PASS
IV/23	15	exr:iv23-expand-07	f44ef03d8e972ea376cdafd946d0579e2e22d7e890072b9ab6b7bea859434550	a9b0459d974f87361de9afeda0bf4d7a3ba086c9db173a12d5477573e798ac2f	9f2f957a2cc893a15ac8e7b30503de8735ef49bebd57873c9fcbbc3c8146a7cc	PASS
IV/23	16	exr:iv23-expand-08	874e17321a189bc567b2885ba690f52f5acc1502fd90a053edbc0e7c3fce717e	6e6c8c610ab57fe4ec38f4a09fc56f95e6a2a35d1088de32e013752ed371384e	a3c219fb6a1a1cd188c088cd5ab5c07e48f0f795280ccfb782c2e9b053248d3d	PASS
IV/23	17	exr:iv23-expand-09	0d5858714b257bb50283e69e9ec90fd9628605eee32cc443346fde284eb98d7e	fba31666eae828308c18f3566d1c7a0bd621f8ac6e0aa63c6a3e922119020b59	4f4bebf9eeb940bbcce8cce8fcd4217cfcff34fdcfbf3430afc905ec92507017	PASS
IV/23	18	exr:iv23-expand-10	af06e85393dfac7e3e357c82312a027c2194901f147352d919db0d3ca9c17e4f	6c20fcf267dc7d3f02dc0850ee9f49b8717472605e5b58a74cefd50b40152625	41e516bbf63891c056170a974d0b50c82894e9fde806371cbaf991626d5d14d8	PASS
IV/23	19	exr:iv23-expand-11	46ba621b7720309d51ffab7654ee24cfed938546af4180044bf06c0aed3a6417	84f6dd1f0c208c03d43740d9322595cd998514eccf70d7cf84b9493da1d92568	e4b1700a4580f3acb3a8305c4d13797cec03fecb1e54fd3e2eec7280cf09c1ac	PASS
IV/23	20	exr:iv23-expand-12	9551da940711efff402c6a50101a0e24b60d4cd22444617d40ad1bd81147cbef	de620478e3ba4b630bf56e562ff00193efa8f32c4a41b14e565744c7b0bb9b7c	ad837c7877b5aca51ca96885fe79f3d1f8bfa7c54512a3af7e246c59a15e2b75	PASS
IV/23	21	exr:iv23-expand-13	967a77d716dbf619e80bdc71a2cfae15502ad42135f40a2d73eaa0378dc3e894	f278bd6293ee9b932e151950d54ef9b0c1e63b35d2cca674c88733c8b834322b	ba97273188bad7e9838bcfab8bf5ac42773e19bd67cc9c26d065f95c4e44d3c1	PASS
IV/23	22	exr:iv23-expand-14	ca08b7b111db070c2a3ef7d5124eae76217110db59bb53242c21be7270b21730	48ff88102bba5d4ba5acd185f423bfc8876ddfe6f436599a4fc16082c04f6049	e8419d9a91ea5e2e8f868a54c84f9bb9fcc8c0f3e2945acb09e4ec2c4438a525	PASS
IV/23	23	exr:iv23-expand-15	af3a542d2832143cfa7ef1082e51a0377eb1a649809510d7524107ccd45dc331	09e99ae07fcf97b4ba476de3860fc729fbdf4d58a24eabe07547377848d22ca1	fc38d497b8e8168b9d1db9ef88d8fbdd1d7401b584a35e87b60814ebb32f76d4	PASS
IV/23	24	exr:iv23-expand-16	2468531e9d260867f3e605b3fd1caef4ba1c6eac61a426d88688d37dd8ba1e2a	cf57f27b24ba24a0a201e9bacbf9c0290b8a7bd7c551aa8f492e09bc0b301713	8d4d0e90a9636fcdf4435b0ff340c8956005f6cfce0ad9efe349f1f721994fbd	PASS
IV/24	1	exr:iv24-01	861bdea9a558714aa992e4435d7d076aedd32ea6d52e9caa4ede895908296d51	25b342015a1ebc960341997c46a70c538ec94f65af901a0295288991d5b5a064	d89ea06ef17b7a4a7771e1e9938cc7569fefadbb28d1dc3364c4d8981eb8cfd2	PASS
